cyclone_id,name,timestamp_t0,lat_t0,lon_t0,wind_t0
2022126N07095,ASANI,2022-05-09 00:00:00,13.8,86.5,101.9
2022126N07095,ASANI,2022-05-09 03:00:00,14.0,86.2,101.9
2022126N07095,ASANI,2022-05-09 06:00:00,14.3,85.9,101.9
2022126N07095,ASANI,2022-05-09 09:00:00,14.4,85.6,101.9
2022126N07095,ASANI,2022-05-09 12:00:00,14.6,85.3,101.9
2022126N07095,ASANI,2022-05-09 15:00:00,14.7,85.0,101.9
2022126N07095,ASANI,2022-05-09 18:00:00,14.8,84.7,101.9
2022126N07095,ASANI,2022-05-09 21:00:00,14.9,84.4,101.9
2022126N07095,ASANI,2022-05-10 00:00:00,15.0,84.1,101.9
2022126N07095,ASANI,2022-05-10 03:00:00,15.1,83.6,101.9
2022126N07095,ASANI,2022-05-10 06:00:00,15.2,83.3,101.9
2022126N07095,ASANI,2022-05-10 09:00:00,15.2,82.9,101.9
2022126N07095,ASANI,2022-05-10 12:00:00,15.4,82.6,92.6
2022126N07095,ASANI,2022-05-10 15:00:00,15.4,82.2,92.6
2022126N07095,ASANI,2022-05-10 18:00:00,15.6,82.0,92.6
2022126N07095,ASANI,2022-05-10 21:00:00,15.7,81.8,83.3
2022126N07095,ASANI,2022-05-11 00:00:00,15.8,81.7,83.3
2022126N07095,ASANI,2022-05-11 03:00:00,15.9,81.6,83.3
2022126N07095,ASANI,2022-05-11 06:00:00,16.0,81.5,74.1
2022126N07095,ASANI,2022-05-11 09:00:00,16.0,81.4,74.1
2022126N07095,ASANI,2022-05-11 12:00:00,16.1,81.3,55.6
2022126N07095,ASANI,2022-05-11 15:00:00,16.0,81.1,55.6
2022126N07095,ASANI,2022-05-11 18:00:00,15.9,80.9,55.6
2022126N07095,ASANI,2022-05-11 21:00:00,15.8,80.6,51.9
2022126N07095,ASANI,2022-05-12 00:00:00,15.6,80.4,46.3
2022126N07095,ASANI,2022-05-12 03:00:00,15.2,80.2,
2022126N07095,ASANI,2022-05-12 06:00:00,15.1,80.1,
2022197N22069,UNNAMED,2022-07-16 15:00:00,22.3,68.8,46.3
2022197N22069,UNNAMED,2022-07-16 18:00:00,22.6,68.7,46.3
2022224N22067,UNNAMED,2022-08-12 06:00:00,21.9,66.1,46.3
2022224N22067,UNNAMED,2022-08-12 09:00:00,22.0,65.6,46.3
2022224N22067,UNNAMED,2022-08-12 12:00:00,22.1,65.2,46.3
2022224N22067,UNNAMED,2022-08-12 15:00:00,22.2,64.9,46.3
2022224N22067,UNNAMED,2022-08-12 18:00:00,22.3,64.6,46.3
